"c_object_ID","NRI","JSG","NZA","ROZ","TZG","NWN","KRG","OPT"
"2529","P.1607.2000.372","","","","","","2984",""
"2530","P.1607.2000.373","","","","","","2985",""
"2531","P.1607.2000.374","","","","","","2986",""
"2532","P.1607.2001.248","","","","","","2987",""
"2533","P.1607.2001.249","","","","","","2988",""
"2534","P.1607.2001.250","","","","","","2989",""
"2535","P.1607.2001.341","","","","","","2990",""
"2536","P.1607.2001.342","","","","","","2991",""
"2537","P.1607.2001.343","","","","","","2992",""
"2538","P.1607.2001.344","","","","","","2993",""
"2539","P.1607.2001.345","","","","","","2994",""
"2540","P.1607.2001.346","","","","","","2995",""
"2541","P.1607.2001.347","","","","","","2996",""
"2542","P.1607.2001.348","","","","","","2997",""
"2543","P.1607.2001.349","","","","","","2998",""
"2544","P.1607.2001.350","","","","","","2999",""
"2545","P.1607.2001.351","","","","","","3000",""
"2546","P.1607.2001.352","","","","","","3001",""
"2547","P.1607.2001.353","","","","","","3002",""
"2548","P.1607.2001.354","","","","","","3003",""
"2549","P.1607.2001.355","","","","","","3004",""
"2550","P.1607.2001.356","","","","","","3005",""
"2551","P.1607.2001.364","","","","","","3006",""
"2552","P.1607.2002.322","","","","","","3007",""
"2553","P.1607.2002.323","","","","","","3008",""
"2554","P.1607.2002.324","","","","","","3009",""
"2555","P.1607.2002.325","","","","","","3010",""
"2556","P.1607.2002.326","","","","","","3011",""
"2557","P.1607.2002.327","","","","","","3012",""
"2558","P.1607.2002.328","","","","","","3013",""
"2559","P.1607.2002.329","","","","","","3014",""
"2560","P.1607.2002.330","","","","","","3015",""
"2561","P.1607.2003.186","","","","","","3016",""
"2562","P.1607.2003.187","","","","","","3017",""
"2563","P.1607.2003.257","","","","","","3018",""
"2564","P.1607.2003.258","","","","","","3019",""
"2565","P.1607.2003.259","","","","","","3020",""
"2566","P.1607.2003.260","","","","","","3021",""
"2567","P.1607.2003.261","","","","","","3022",""
"2568","P.1607.2003.262","","","","","","3023",""
"2569","P.1607.2003.263","","","","","","3024",""
"2570","P.1607.2003.264","","","","","","3025",""
"2571","P.1607.2004.247","","","","","","3026",""
"2572","P.1607.2004.248","","","","","","3027",""
"2573","P.1607.2004.249","","","","","","3028",""
"2574","P.1607.2004.320","","","","","","3029",""
"2575","P.1607.2005.256","","","","","","3030",""
"2576","P.1607.2005.310","","","","","","3031",""
"2577","P.1607.2005.311","","","","","","3032",""
"2578","P.1607.2005.312","","","","","","3033",""
"2579","P.1607.2005.313","","","","","","3034",""
"2580","P.1607.2005.314","","","","","","3035",""
"2581","P.1607.2005.315","","","","","","3036",""
"2582","P.1607.2005.316","","","","","","3037",""
"2583","P.1607.2005.317","","","","","","3038",""
"2584","P.1607.2005.318","","","","","","3039",""
"2585","P.1607.2005.319","","","","","","3040",""
"2586","P.1607.2005.320","","","","","","3041",""
"2587","P.1607.2005.334","","","","","","3042",""
"2588","P.1607.2006.284","","","","","","3043",""
"2589","P.1607.2006.285","","","","","","3044",""
"2590","P.1607.2006.286","","","","","","3045",""
"2591","P.1607.2006.287","","","","","","3046",""
"2592","P.1607.2006.288","","","","","","3047",""
"2593","P.1607.2006.289","","","","","","3048",""
"2594","P.1607.2006.368","","","","","","3049",""
"2595","P.1607.2006.369","","","","","","3050",""
"2596","P.1607.2006.370","","","","","","3051",""
"2597","P.1607.2006.371","","","","","","3052",""
"2598","P.1607.2006.372","","","","","","3053",""
"2599","P.1607.2006.373","","","","","","3054",""
"2600","P.1607.2006.374","","","","","","3055",""
"2601","P.1607.2006.375","","","","","","3056",""
"2602","P.1607.2006.376","","","","","","3057",""
"2603","P.1607.2006.377","","","","","","3058",""
"2604","P.1607.2006.378","","","","","","3059",""
"2605","P.1607.2006.379","","","","","","1372",""
"2606","P.1607.2006.380","","","","","","3060",""
"2607","P.1607.2006.393","","","","","","3061",""
"2608","P.1607.2007.335","","","","","","3062",""
"2609","P.1607.2007.336","","","","","","3063",""
"2610","P.1607.2007.337","","","","","","3064",""
"2611","P.1607.2007.338","","","","","","3065",""
"2612","P.1607.2007.339","","","","","","3066",""
"2613","P.1607.2007.340","","","","","","3067",""
"2614","P.1607.2007.341","","","","","","3068",""
"2615","P.1607.2007.355","","","","","","3069",""
"2616","P.1607.2007.356","","","","","","3070",""
"2617","P.1607.2007.357","","","","","","3071",""
"2618","P.1607.2007.358","","","","","","3072",""
"2619","P.1607.2007.359","","","","","","3073",""
"2620","P.1607.2007.360","","","","","","3074",""
"2621","P.1607.2007.361","","","","","","3075",""
"2622","P.1607.2007.362","","","","","","3076",""
"2623","P.1607.2007.363","","","","","","3077",""
"2624","P.1607.2007.364","","","","","","3078",""
"2625","P.1607.2007.365","","","","","","3079",""
"2626","P.1607.2008.440","","","","","","3080",""
"2627","P.1607.2008.456","","","","","","3081",""
"2628","P.1607.2008.457","","","","","","3082",""
"2629","P.1607.2008.458","","","","","","3083",""
"2630","P.1607.2008.459","","","","","","3084",""
"2631","P.1607.2008.460","","","","","","3085",""
"2632","P.1607.2008.461","","","","","","3086",""
"2633","P.1607.2008.462","","","","","","1533",""
"2634","P.1607.2008.463","","","","","","3087",""
"2635","P.1607.2008.464","","","","","","3088",""
"2636","P.1607.2008.465","","","","","","3089",""
"2637","P.1607.2008.466","","","","","","3090",""
"2638","P.1607.2008.467","","","","","","3091",""
"2639","P.1607.2008.471","","","","","","3092",""
"2640","P.1607.2008.472","","","","","","3093",""
"2641","P.1607.2008.473","","","","","","3094",""
"2642","P.1607.2009.396","","","","","","3095",""
"2643","P.1607.2009.397","","","","","","3096",""
"2644","P.1607.1953.1","","","","","","3097",""
"2645","P.1607.1960.32","","","","","","3098",""
"2646","P.1607.1968.40","","","","","","3099",""
"2647","P.1607.1968.41","","","","","","3100",""
"2648","P.1607.1970.52","","","","","","3101",""
"2649","P.1607.1970.53","","","","","","3102",""
"2650","P.1607.1970.54","","","","","","3103",""
"2651","P.1607.1970.55","","","","","","3104",""
"2652","P.1607.1970.56","","","","","","3105",""
"2653","P.1607.1970.57","","","","","","3106",""
"2654","P.1607.1970.58","","","","","","3107",""
"2655","P.1607.1970.59","","","","","","3108",""
"2656","P.1607.1970.60","","","","","","3109",""
"2657","P.1607.1971.69","","","","","","3110",""
"2658","P.1607.1971.70","","","","","","3111",""
"2659","P.1607.1972.79","","","","","","3112",""
"2660","P.1607.1972.80","","","","","","3113",""
"2661","P.1607.1973.79","","","","","","3114",""
"2662","P.1607.1973.80","","","","","","3115",""
"2663","P.1607.1973.81","","","","","","3116",""
"2664","P.1607.1973.82","","","","","","3117",""
"2665","P.1607.1973.83","","","","","","3118",""
"2666","P.1607.1973.84","","","","","","3119",""
"2667","P.1607.1973.85","","","","","","3120",""
"2668","P.1607.1973.86","","","","","","3121",""
"2669","P.1607.1974.85","","","","","","3122",""
"2670","P.1607.1974.86","","","","","","3123",""
"2671","P.1607.1975.73","","","","","","3124",""
"2672","P.1607.1975.74","","","","","","3125",""
"2673","P.1607.1975.75","","","","","","3126",""
"2674","P.1607.1975.76","","","","","","3127",""
"2675","P.1607.1975.77","","","","","","3128",""
"2676","P.1607.1975.78","","","","","","3129",""
"2677","P.1607.1976.59","","","","","","3130",""
"2678","P.1607.1976.60","","","","","","3131",""
"2679","P.1607.1976.61","","","","","","3132",""
"2680","P.1607.1976.62","","","","","","3133",""
"2681","P.1607.1977.65","","","","","","3134",""
"2682","P.1607.1977.66","","","","","","3135",""
"2683","P.1607.1977.67","","","","","","3136",""
"2684","P.1607.1977.68","","","","","","3137",""
"2685","P.1607.1977.69","","","","","","3138",""
"2686","P.1607.1977.70","","","","","","3139",""
"2687","P.1607.1978.69","","","","","","3140",""
"2688","P.1607.1978.70","","","","","","3141",""
"2689","P.1607.1978.71","","","","","","3142",""
"2690","P.1607.1978.72","","","","","","3143",""
"2691","P.1607.1978.73","","","","","","3144",""
"2692","P.1607.1978.74","","","","","","3145",""
"2693","P.1607.1978.75","","","","","","3146",""
"2694","P.1607.1978.76","","","","","","3147",""
"2695","P.1607.1979.79","","","","","","3148",""
"2696","P.1607.1979.80","","","","","","3149",""
"2697","P.1607.1979.81","","","","","","3150",""
"2698","P.1607.1979.82","","","","","","3151",""
"2699","P.1607.1979.83","","","","","","3152",""
"2700","P.1607.1979.84","","","","","","3153",""
"2701","P.1607.1979.85","","","","","","3154",""
"2702","P.1607.1979.86","","","","","","3155",""
"2703","P.1607.1979.91","","","","","","3156",""
"2704","P.1607.1979.92","","","","","","3157",""
"2705","P.1607.1980.62","","","","","","3158",""
"2706","P.1607.1980.63","","","","","","3159",""
"2707","P.1607.1980.78","","","","","","3160",""
"2708","P.1607.1980.79","","","","","","3161",""
"2709","P.1607.1980.80","","","","","","3162",""
"2710","P.1607.1981.97","","","","","","3163",""
"2711","P.1607.1981.98","","","","","","3164",""
"2712","P.1607.1981.99","","","","","","3165",""
"2713","P.1607.1981.100","","","","","","3166",""
"2714","P.1607.1981.101","","","","","","3167",""
"2715","P.1607.1981.102","","","","","","3168",""
"2716","P.1607.1981.103","","","","","","3169",""
"2717","P.1607.1981.104","","","","","","3170",""
"2718","P.1607.1981.110","","","","","","3171",""
"2719","P.1607.1981.111","","","","","","3172",""
"2720","P.1607.1981.112","","","","","","3173",""
"2721","P.1607.1981.113","","","","","","3174",""
"2722","P.1607.1981.114","","","","","","3175",""
"2723","P.1607.1982.116","","","","","","3176",""
"2724","P.1607.1982.117","","","","","","3177",""
"2725","P.1607.1982.118","","","","","","3178",""
"2726","P.1607.1982.119","","","","","","3179",""
"2727","P.1607.1982.120","","","","","","3180",""
"2728","P.1607.1982.121","","","","","","3181",""
"2729","P.1607.1982.122","","","","","","3182",""
"2730","P.1607.1982.136","","","","","","3183",""
"2731","P.1607.1982.137","","","","","","3184",""
"2732","P.1607.1983.98","","","","","","3185",""
"2733","P.1607.1983.100","","","","","","3186",""
"2734","P.1607.1983.101","","","","","","3187",""
"2735","P.1607.1983.102","","","","","","3188",""
"2736","P.1607.1983.103","","","","","","3189",""
"2737","P.1607.1983.104","","","","","","3190",""
"2738","P.1607.1984.146","","","","","","3191",""
"2739","P.1607.1984.147","","","","","","3192",""
"2740","P.1607.1984.148","","","","","","3193",""
"2741","P.1607.1984.149","","","","","","3194",""
"2742","P.1607.1984.150","","","","","","3195",""
"2743","P.1607.1984.151","","","","","","3196",""
"2744","P.1607.1985.122","","","","","","3197",""
"2745","P.1607.1985.123","","","","","","3198",""
"2746","P.1607.1986.80","","","","","","3199",""
"2747","P.1607.1988.122","","","","","","3200",""
"2748","P.1607.1988.123","","","","","","3201",""
"2749","P.1607.1988.124","","","","","","3202",""
"2750","P.1607.1988.134","","","","","","3203",""
"2751","P.1607.1988.137","","","","","","3204",""
"2752","P.1607.1989.90","","","","","","3205",""
"2753","P.1607.1989.91","","","","","","3206",""
"2754","P.1607.1989.92","","","","","","3207",""
"2755","P.1607.1990.77","","","","","","3208",""
"2756","P.1607.1990.78","","","","","","3209",""
"2757","P.1607.1990.79","","","","","","3210",""
"2758","P.1607.1990.89","","","","","","3211",""
"2759","P.1607.1990.90","","","","","","3212",""
"2760","P.1607.1991.101","","","","","","3213",""
"2761","P.1607.1991.104","","","","","","3214",""
"2762","P.1607.1992.124","","","","","","3215",""
"2763","P.1607.1992.148","","","","","","3216",""
"2764","P.1607.1993.117","","","","","","3217",""
"2765","P.1607.1993.118","","","","","","3218",""
"2766","P.1607.1993.150","","","","","","3219",""
"2767","P.1607.1993.151","","","","","","3220",""
"2768","P.1607.1994.144","","","","","","3221",""
"2769","P.1607.1994.145","","","","","","3222",""
"2770","P.1607.1994.196","","","","","","3223",""
"2771","P.1607.1994.197","","","","","","3224",""
"2772","P.1607.1994.198","","","","","","3225",""
"2773","P.1607.1994.199","","","","","","3226",""
"2774","P.1607.1994.200","","","","","","3227",""
"2775","P.1607.1994.201","","","","","","3228",""
"2776","P.1607.1995.146","","","","","","3229",""
"2777","P.1607.1995.213","","","","","","3230",""
"2778","P.1607.1995.214","","","","","","3231",""
"2779","P.1607.1995.215","","","","","","3232",""
"2780","P.1607.1995.216","","","","","","3233",""
"2781","P.1607.1995.217","","","","","","3234",""
"2782","P.1607.1995.218","","","","","","3235",""
"2783","P.1607.1996.183","","","","","","3236",""
"2784","P.1607.1996.184","","","","","","3237",""
"2785","P.1607.1996.185","","","","","","3238",""
"2786","P.1607.1996.186","","","","","","3239",""
"2787","P.1607.1997.127","","","","","","3240",""
"2788","P.1607.1997.192","","","","","","3241",""
"2789","P.1607.1997.193","","","","","","3242",""
"2790","P.1607.1997.194","","","","","","3243",""
"2791","P.1607.1997.195","","","","","","3244",""
"2792","P.1607.1997.205","","","","","","3245",""
"2793","P.1607.1997.206","","","","","","3246",""
"2794","P.1607.1998.124","","","","","","3247",""
"2795","P.1607.1998.125","","","","","","3248",""
"2796","P.1607.1998.192","","","","","","3249",""
"2797","P.1607.1998.193","","","","","","3250",""
"2798","P.1607.1998.194","","","","","","3251",""
"2799","P.1607.1998.195","","","","","","3252",""
"2800","P.1607.1998.196","","","","","","3253",""
"2801","P.1607.1998.197","","","","","","3254",""
"2802","P.1607.1998.204","","","","","","3255",""
"2803","P.1607.1998.205","","","","","","3256",""
"2804","P.1607.1999.136","","","","","","3257",""
"2805","P.1607.1999.137","","","","","","3258",""
"2806","P.1607.1999.138","","","","","","3259",""
"2807","P.1607.1999.139","","","","","","3260",""
"2808","P.1607.1999.219","","","","","","3261",""
"2809","P.1607.1999.220","","","","","","3262",""
"2810","P.1607.1999.221","","","","","","3263",""
"2811","P.1607.1999.222","","","","","","3264",""
"2812","P.1607.1999.223","","","","","","3265",""
"2813","P.1607.1999.224","","","","","","3266",""
"2814","P.1607.1999.225","","","","","","3267",""
"2815","P.1607.1999.235","","","","","","3268",""
"2816","P.1607.2000.272","","","","","","3269",""
"2817","P.1607.2000.273","","","","","","3270",""
"2818","P.1607.2000.274","","","","","","3271",""
"2819","P.1607.2000.275","","","","","","3272",""
"2820","P.1607.2000.375","","","","","","3273",""
"2821","P.1607.2000.376","","","","","","3274",""
"2822","P.1607.2000.377","","","","","","3275",""
"2823","P.1607.2000.378","","","","","","3276",""
"2824","P.1607.2000.379","","","","","","3277",""
"2825","P.1607.2000.380","","","","","","3278",""
"2826","P.1607.2000.381","","","","","","3279",""
"2827","P.1607.2000.382","","","","","","3280",""
"2828","P.1607.2001.251","","","","","","3281",""
"2829","P.1607.2001.252","","","","","","3282",""
"2830","P.1607.2001.357","","","","","","3283",""
"2831","P.1607.2001.358","","","","","","3284",""
"2832","P.1607.2002.238","","","","","","3285",""
"2833","P.1607.2002.331","","","","","","3286",""
"2834","P.1607.2002.332","","","","","","3287",""
"2835","P.1607.2002.333","","","","","","3288",""
"2836","P.1607.2002.334","","","","","","3289",""
"2837","P.1607.2002.335","","","","","","3290",""
"2838","P.1607.2002.336","","","","","","3291",""
"2839","P.1607.2002.337","","","","","","3292",""
"2840","P.1607.2002.338","","","","","","3293",""
"2841","P.1607.2003.265","","","","","","3294",""
"2842","P.1607.2003.266","","","","","","3295",""
"2843","P.1607.2003.267","","","","","","3296",""
"2844","P.1607.2003.268","","","","","","3297",""
"2845","P.1607.2003.269","","","","","","3298",""
"2846","P.1607.2003.270","","","","","","3299",""
"2847","P.1607.2003.271","","","","","","3300",""
"2848","P.1607.2003.272","","","","","","3301",""
"2849","P.1607.2004.321","","","","","","3302",""
"2850","P.1607.2004.322","","","","","","3303",""
"2851","P.1607.2004.323","","","","","","3304",""
"2852","P.1607.2004.324","","","","","","3305",""
"2853","P.1607.2004.325","","","","","","3306",""
